# nb_entrees=14
a0,a1,a2,a3,b0,b1,b2,b3,s0,s1,s2,s3,m,cn,f0,f1,f2,f3,a_eq_b
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1
0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1
0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1
0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1
0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1
0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1
0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1
0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0
0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0
0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0
0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0
0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0
0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0
0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0
0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0
0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0
0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0
0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0
0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0
0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0
0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0
0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0
0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0
0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0
0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0
0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0
0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0
0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0
0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0
0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0
0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0
0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0
0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0
0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0
0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0
0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0
0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0
0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0
0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0
0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0
0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0
0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0
0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0
0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0
0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0
0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0
0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0
0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0
0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0
0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0
0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0
0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0
0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0
0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0
0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0
0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0
0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0
0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0
0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0
0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0
0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0
0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0
0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0
0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0
0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0
0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0
0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0
0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0
1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0
1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0
1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0
1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0
1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0
1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0
1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0
1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0
1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0
1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0
1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0
1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0
1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0
1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0
1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0
1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0
1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0
1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1
1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1
1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1
1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1
1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1
1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0
1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0
1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0
1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0
1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0
1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0
1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0
1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0
1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0
1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0
1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0
1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0
1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0
1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0
1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0
1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0
1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0
1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0
1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0
1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0
1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0
1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0
1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0
1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0
1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0
1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0
1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0
1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0
1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
